0.9606	0.9606	1
0.9655	0.9655	1
0.9704	0.9704	1
0.9754	0.9754	1
0.9803	0.9803	1
0.9852	0.9852	1
0.9901	0.9901	1
0.9951	0.9951	1
1	1	1
1	0.9948	0.9948
1	0.9897	0.9897
1	0.9845	0.9845
1	0.9794	0.9794
1	0.9742	0.9742
1	0.9691	0.9691
1	0.9639	0.9639
1	0.9588	0.9588
1	0.9536	0.9536
1	0.9485	0.9485
1	0.9433	0.9433
1	0.9381	0.9381
1	0.933	0.933
1	0.9278	0.9278
1	0.9227	0.9227
1	0.9175	0.9175
1	0.9124	0.9124
1	0.9072	0.9072
1	0.9021	0.9021
1	0.8969	0.8969
1	0.8918	0.8918
1	0.8866	0.8866
1	0.8814	0.8814
1	0.8763	0.8763
1	0.8711	0.8711
1	0.866	0.866
1	0.8608	0.8608
1	0.8557	0.8557
1	0.8505	0.8505
1	0.8454	0.8454
1	0.8402	0.8402
1	0.8351	0.8351
1	0.8299	0.8299
1	0.8247	0.8247
1	0.8196	0.8196
1	0.8144	0.8144
1	0.8093	0.8093
1	0.8041	0.8041
1	0.799	0.799
1	0.7938	0.7938
1	0.7887	0.7887
1	0.7835	0.7835
1	0.7784	0.7784
1	0.7732	0.7732
1	0.768	0.768
1	0.7629	0.7629
1	0.7577	0.7577
1	0.7526	0.7526
1	0.7474	0.7474
1	0.7423	0.7423
1	0.7371	0.7371
1	0.732	0.732
1	0.7268	0.7268
1	0.7216	0.7216
1	0.7165	0.7165
1	0.7113	0.7113
1	0.7062	0.7062
1	0.701	0.701
1	0.6959	0.6959
1	0.6907	0.6907
1	0.6856	0.6856
1	0.6804	0.6804
1	0.6753	0.6753
1	0.6701	0.6701
1	0.6649	0.6649
1	0.6598	0.6598
1	0.6546	0.6546
1	0.6495	0.6495
1	0.6443	0.6443
1	0.6392	0.6392
1	0.634	0.634
1	0.6289	0.6289
1	0.6237	0.6237
1	0.6186	0.6186
1	0.6134	0.6134
1	0.6082	0.6082
1	0.6031	0.6031
1	0.5979	0.5979
1	0.5928	0.5928
1	0.5876	0.5876
1	0.5825	0.5825
1	0.5773	0.5773
1	0.5722	0.5722
1	0.567	0.567
1	0.5619	0.5619
1	0.5567	0.5567
1	0.5515	0.5515
1	0.5464	0.5464
1	0.5412	0.5412
1	0.5361	0.5361
1	0.5309	0.5309
1	0.5258	0.5258
1	0.5206	0.5206
1	0.5155	0.5155
1	0.5103	0.5103
1	0.5052	0.5052
1	0.5	0.5
1	0.4948	0.4948
1	0.4897	0.4897
1	0.4845	0.4845
1	0.4794	0.4794
1	0.4742	0.4742
1	0.4691	0.4691
1	0.4639	0.4639
1	0.4588	0.4588
1	0.4536	0.4536
1	0.4485	0.4485
1	0.4433	0.4433
1	0.4381	0.4381
1	0.433	0.433
1	0.4278	0.4278
1	0.4227	0.4227
1	0.4175	0.4175
1	0.4124	0.4124
1	0.4072	0.4072
1	0.4021	0.4021
1	0.3969	0.3969
1	0.3918	0.3918
1	0.3866	0.3866
1	0.3814	0.3814
1	0.3763	0.3763
1	0.3711	0.3711
1	0.366	0.366
1	0.3608	0.3608
1	0.3557	0.3557
1	0.3505	0.3505
1	0.3454	0.3454
1	0.3402	0.3402
1	0.3351	0.3351
1	0.3299	0.3299
1	0.3247	0.3247
1	0.3196	0.3196
1	0.3144	0.3144
1	0.3093	0.3093
1	0.3041	0.3041
1	0.299	0.299
1	0.2938	0.2938
1	0.2887	0.2887
1	0.2835	0.2835
1	0.2784	0.2784
1	0.2732	0.2732
1	0.268	0.268
1	0.2629	0.2629
1	0.2577	0.2577
1	0.2526	0.2526
1	0.2474	0.2474
1	0.2423	0.2423
1	0.2371	0.2371
1	0.232	0.232
1	0.2268	0.2268
1	0.2216	0.2216
1	0.2165	0.2165
1	0.2113	0.2113
1	0.2062	0.2062
1	0.201	0.201
1	0.1959	0.1959
1	0.1907	0.1907
1	0.1856	0.1856
1	0.1804	0.1804
1	0.1753	0.1753
1	0.1701	0.1701
1	0.1649	0.1649
1	0.1598	0.1598
1	0.1546	0.1546
1	0.1495	0.1495
1	0.1443	0.1443
1	0.1392	0.1392
1	0.134	0.134
1	0.1289	0.1289
1	0.1237	0.1237
1	0.1186	0.1186
1	0.1134	0.1134
1	0.1082	0.1082
1	0.1031	0.1031
1	0.09794	0.09794
1	0.09278	0.09278
1	0.08763	0.08763
1	0.08247	0.08247
1	0.07732	0.07732
1	0.07216	0.07216
1	0.06701	0.06701
1	0.06186	0.06186
1	0.0567	0.0567
1	0.05155	0.05155
1	0.04639	0.04639
1	0.04124	0.04124
1	0.03608	0.03608
1	0.03093	0.03093
1	0.02577	0.02577
1	0.02062	0.02062
1	0.01546	0.01546
1	0.01031	0.01031
1	0.005155	0.005155
1	0	0
0.9947	0	0
0.9895	0	0
0.9842	0	0
0.9789	0	0
0.9737	0	0
0.9684	0	0
0.9632	0	0
0.9579	0	0
0.9526	0	0
0.9474	0	0
0.9421	0	0
0.9368	0	0
0.9316	0	0
0.9263	0	0
0.9211	0	0
0.9158	0	0
0.9105	0	0
0.9053	0	0
0.9	0	0
0.8947	0	0
0.8895	0	0
0.8842	0	0
0.8789	0	0
0.8737	0	0
0.8684	0	0
0.8632	0	0
0.8579	0	0
0.8526	0	0
0.8474	0	0
0.8421	0	0
0.8368	0	0
0.8316	0	0
0.8263	0	0
0.8211	0	0
0.8158	0	0
0.8105	0	0
0.8053	0	0
0.8	0	0
0.7947	0	0
0.7895	0	0
0.7842	0	0
0.7789	0	0
0.7737	0	0
0.7684	0	0
0.7632	0	0
0.7579	0	0
0.7526	0	0
0.7474	0	0
0.7421	0	0
0.7368	0	0
0.7316	0	0
0.7263	0	0
0.7211	0	0
0.7158	0	0
0.7105	0	0
0.7053	0	0
0.7	0	0
